ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,ConceptInSource,Entry
WarihioHighland-279_stone-1,,WarihioHighland,279_stone,te-hté,te-hté,t e + h t é/e,,Lionnet1985,283,,^t e - h t é$,default,,"283 *tɨ, ""piedra"". - O te-t, Еn té-t; Y té-ta, МА té-tta; Vb.Va te-hté, TA rе-té; TR te-tá-t, te-rá-t."
TarahumaraCentral-279_stone-1,,TarahumaraCentral,279_stone,re-té,re-té,r e + t é/e,,Lionnet1985,283,,^r e - t é$,default,,"283 *tɨ, ""piedra"". - O te-t, Еn té-t; Y té-ta, МА té-tta; Vb.Va te-hté, TA rе-té; TR te-tá-t, te-rá-t."
Tubar-279_stone-1,,Tubar,279_stone,te-tá-t,te-tá-t,t e + t á/a + t,,Lionnet1985,283,,^t e - t á - t$,default,,"283 *tɨ, ""piedra"". - O te-t, Еn té-t; Y té-ta, МА té-tta; Vb.Va te-hté, TA rе-té; TR te-tá-t, te-rá-t."
Tubar-279_stone-2,,Tubar,279_stone,te-rá-t.,te-rá-t,t e + r á/a + t,,Lionnet1985,283,,^t e - r á - t$,default,,"283 *tɨ, ""piedra"". - O te-t, Еn té-t; Y té-ta, МА té-tta; Vb.Va te-hté, TA rе-té; TR te-tá-t, te-rá-t."
ProtoSonoran-280_skin-1,,ProtoSonoran,280_skin,*kwici,*kwici,kʷ i ts i,,Lionnet1985,122,,^* kw i c i$,default,,"122 *kwici, ""piel"". - Vb wi'icí, Va.TA wi'cí; TR kwici-rán."
WarihioLowland-280_skin-1,,WarihioLowland,280_skin,wi'icí,wi'icí,w i ʔ i ts í/i,,Lionnet1985,122,,^w i 'i c í$,default,,"122 *kwici, ""piel"". - Vb wi'icí, Va.TA wi'cí; TR kwici-rán."
WarihioHighland-280_skin-1,,WarihioHighland,280_skin,wi'cí,wi'cí,w i ʔ ts í/i,,Lionnet1985,122,,^w i 'c í$,default,,"122 *kwici, ""piel"". - Vb wi'icí, Va.TA wi'cí; TR kwici-rán."
TarahumaraCentral-280_skin-1,,TarahumaraCentral,280_skin,wi'cí,wi'cí,w i ʔ ts í/i,,Lionnet1985,122,,^w i 'c í$,default,,"122 *kwici, ""piel"". - Vb wi'icí, Va.TA wi'cí; TR kwici-rán."
Tubar-280_skin-1,,Tubar,280_skin,kwici-rán.,kwici-rán,kʷ i ts i + r á/a n,,Lionnet1985,122,,^kw i c i - r á n$,default,,"122 *kwici, ""piel"". - Vb wi'icí, Va.TA wi'cí; TR kwici-rán."
ProtoSonoran-280_skin-2,,ProtoSonoran,280_skin,*pɨwa,*pɨwa,p ɨ w a,,Lionnet1985,207,,^* p ɨ w a$,default,,"207 *рɨwа, ""piel"". - O begwa-t, Еn véwa-; Y bеéа, МА beégwa."
Opata-280_skin-1,,Opata,280_skin,begwa-t,begwa-t,b e gʷ a + t,,Lionnet1985,207,,^b e gw a - t$,default,,"207 *рɨwа, ""piel"". - O begwa-t, Еn véwa-; Y bеéа, МА beégwa."
EudeveNorth-280_skin-1,,EudeveNorth,280_skin,véwa-,véwa-,v é/e w a,,Lionnet1985,207,,^v éw a -$,default,,"207 *рɨwа, ""piel"". - O begwa-t, Еn véwa-; Y bеéа, МА beégwa."
Yaqui-280_skin-1,,Yaqui,280_skin,beéa,beéa,b e é/e a,,Lionnet1985,207,,^b e é a$,default,,"207 *рɨwа, ""piel"". - O begwa-t, Еn véwa-; Y bеéа, МА beégwa."
Mayo-280_skin-1,,Mayo,280_skin,beégwa.,beégwa,b e é/e gʷ a,,Lionnet1985,207,,^b e é gw a$,default,,"207 *рɨwа, ""piel"". - O begwa-t, Еn véwa-; Y bеéа, МА beégwa."
ProtoSonoran-281_legknee-1,,ProtoSonoran,281_legknee,*tono,*tono,t o n o,,Lionnet1985,311,,^* t o n o$,default,,"311 *tono, ""pierna, rodilla"". - TEP tóona; En tóno-; Y tóno-m, MA tónno-m; Va tonó, TA ronó; TR tonó-r."
ProtoTepiman-281_legknee-1,,ProtoTepiman,281_legknee,tóona,tóona,t ó/o o n a,,Lionnet1985,311,,^t ó o n a$,default,,"311 *tono, ""pierna, rodilla"". - TEP tóona; En tóno-; Y tóno-m, MA tónno-m; Va tonó, TA ronó; TR tonó-r."
EudeveNorth-281_legknee-1,,EudeveNorth,281_legknee,tóno-,tóno-,t ó/o n o,,Lionnet1985,311,,^t ó n o -$,default,,"311 *tono, ""pierna, rodilla"". - TEP tóona; En tóno-; Y tóno-m, MA tónno-m; Va tonó, TA ronó; TR tonó-r."
Yaqui-281_legknee-1,,Yaqui,281_legknee,tóno-m,tóno-m,t ó/o n o + m,,Lionnet1985,311,,^t ó n o - m$,default,,"311 *tono, ""pierna, rodilla"". - TEP tóona; En tóno-; Y tóno-m, MA tónno-m; Va tonó, TA ronó; TR tonó-r."
Mayo-281_legknee-1,,Mayo,281_legknee,tónno-m,tónno-m,t ó/o nn/nː o + m,,Lionnet1985,311,,^t ó nn o - m$,default,,"311 *tono, ""pierna, rodilla"". - TEP tóona; En tóno-; Y tóno-m, MA tónno-m; Va tonó, TA ronó; TR tonó-r."
WarihioHighland-281_legknee-1,,WarihioHighland,281_legknee,tonó,tonó,t o n ó/o,,Lionnet1985,311,,^t o n ó$,default,,"311 *tono, ""pierna, rodilla"". - TEP tóona; En tóno-; Y tóno-m, MA tónno-m; Va tonó, TA ronó; TR tonó-r."
TarahumaraCentral-281_legknee-1,,TarahumaraCentral,281_legknee,ronó,ronó,r o n ó/o,,Lionnet1985,311,,^r o n ó$,default,,"311 *tono, ""pierna, rodilla"". - TEP tóona; En tóno-; Y tóno-m, MA tónno-m; Va tonó, TA ronó; TR tonó-r."
Tubar-281_legknee-1,,Tubar,281_legknee,tonó-r.,tonó-r,t o n ó/o + r,,Lionnet1985,311,,^t o n ó - r$,default,,"311 *tono, ""pierna, rodilla"". - TEP tóona; En tóno-; Y tóno-m, MA tónno-m; Va tonó, TA ronó; TR tonó-r."
ProtoSonoran-282_pine-1,,ProtoSonoran,282_pine,*woko,*woko,w o k o,,Lionnet1985,349,,^*w o k o$,default,,"349 *woko, ""рino"". - ТЕР huku-i; O goko, Еn wóko-; Y wóko, МА gwókko_""ocote""; Vb.Va wohkó, TA okó; TR nyokó-t."
ProtoTepiman-282_pine-1,,ProtoTepiman,282_pine,huku-i,huku-i,h u k u + i,,Lionnet1985,349,,^h u k u - i$,default,,"349 *woko, ""рino"". - ТЕР huku-i; O goko, Еn wóko-; Y wóko, МА gwókko_""ocote""; Vb.Va wohkó, TA okó; TR nyokó-t."
Opata-282_pine-1,,Opata,282_pine,goko,goko,g o k o,,Lionnet1985,349,,^g o k o$,default,,"349 *woko, ""рino"". - ТЕР huku-i; O goko, Еn wóko-; Y wóko, МА gwókko_""ocote""; Vb.Va wohkó, TA okó; TR nyokó-t."
EudeveNorth-282_pine-1,,EudeveNorth,282_pine,wóko-,wóko-,w ó/o k o,,Lionnet1985,349,,^w ó k o -$,default,,"349 *woko, ""рino"". - ТЕР huku-i; O goko, Еn wóko-; Y wóko, МА gwókko_""ocote""; Vb.Va wohkó, TA okó; TR nyokó-t."
Yaqui-282_pine-1,,Yaqui,282_pine,wóko,wóko,w ó/o k o,,Lionnet1985,349,,^w ó k o$,default,,"349 *woko, ""рino"". - ТЕР huku-i; O goko, Еn wóko-; Y wóko, МА gwókko_""ocote""; Vb.Va wohkó, TA okó; TR nyokó-t."
Mayo-282_pine-1,,Mayo,282_pine,gwókko,gwókko,gʷ ó/o kk/kː o,,Lionnet1985,349,,^gw ó kk o$,default,ocote,"349 *woko, ""рino"". - ТЕР huku-i; O goko, Еn wóko-; Y wóko, МА gwókko_""ocote""; Vb.Va wohkó, TA okó; TR nyokó-t."
WarihioLowland-282_pine-1,,WarihioLowland,282_pine,wohkó,wohkó,w o h k ó/o,,Lionnet1985,349,,^w o h k ó$,default,,"349 *woko, ""рino"". - ТЕР huku-i; O goko, Еn wóko-; Y wóko, МА gwókko_""ocote""; Vb.Va wohkó, TA okó; TR nyokó-t."
WarihioHighland-282_pine-1,,WarihioHighland,282_pine,wohkó,wohkó,w o h k ó/o,,Lionnet1985,349,,^w o h k ó$,default,,"349 *woko, ""рino"". - ТЕР huku-i; O goko, Еn wóko-; Y wóko, МА gwókko_""ocote""; Vb.Va wohkó, TA okó; TR nyokó-t."
TarahumaraCentral-282_pine-1,,TarahumaraCentral,282_pine,okó,okó,o k ó/o,,Lionnet1985,349,,^o k ó$,default,,"349 *woko, ""рino"". - ТЕР huku-i; O goko, Еn wóko-; Y wóko, МА gwókko_""ocote""; Vb.Va wohkó, TA okó; TR nyokó-t."
Tubar-282_pine-1,,Tubar,282_pine,nyokó-t.,nyokó-t,n y/j o k ó/o + t,,Lionnet1985,349,,^n yo k ó - t$,default,,"349 *woko, ""рino"". - ТЕР huku-i; O goko, Еn wóko-; Y wóko, МА gwókko_""ocote""; Vb.Va wohkó, TA okó; TR nyokó-t."
ProtoSonoran-283_headlouse-1,,ProtoSonoran,283_headlouse,*'atɨ,*'atɨ,ʔ a t ɨ,,Lionnet1985,6,,^* 'a t ɨ$,default,,"6 *'atɨ, ""piojo de la cabeza"". - TEP 'a'átɨi; O atte , En áte-; Y 'éte-, MA étte-; Vb hehté, Va ehté, TA té; TR até-."
ProtoTepiman-283_headlouse-1,,ProtoTepiman,283_headlouse,'a'átɨi,'a'átɨi,ʔ a á/a t ɨi,,Lionnet1985,6,,^'a 'á t ɨi$,default,,"6 *'atɨ, ""piojo de la cabeza"". - TEP 'a'átɨi; O atte , En áte-; Y 'éte-, MA étte-; Vb hehté, Va ehté, TA té; TR até-."
Opata-283_headlouse-1,,Opata,283_headlouse,atte,atte,a tt/tː e,,Lionnet1985,6,,^a tt e$,default,,"6 *'atɨ, ""piojo de la cabeza"". - TEP 'a'átɨi; O atte , En áte-; Y 'éte-, MA étte-; Vb hehté, Va ehté, TA té; TR até-."
EudeveNorth-283_headlouse-1,,EudeveNorth,283_headlouse,áte-,áte-,á/a t e,,Lionnet1985,6,,^á t e -$,default,,"6 *'atɨ, ""piojo de la cabeza"". - TEP 'a'átɨi; O atte , En áte-; Y 'éte-, MA étte-; Vb hehté, Va ehté, TA té; TR até-."
Yaqui-283_headlouse-1,,Yaqui,283_headlouse,'éte-,'éte-,ʔ é/e t e,,Lionnet1985,6,,^'é t e -$,default,,"6 *'atɨ, ""piojo de la cabeza"". - TEP 'a'átɨi; O atte , En áte-; Y 'éte-, MA étte-; Vb hehté, Va ehté, TA té; TR até-."
Mayo-283_headlouse-1,,Mayo,283_headlouse,étte-,étte-,é/e tt/tː e,,Lionnet1985,6,,^é tt e -$,default,,"6 *'atɨ, ""piojo de la cabeza"". - TEP 'a'átɨi; O atte , En áte-; Y 'éte-, MA étte-; Vb hehté, Va ehté, TA té; TR até-."
WarihioLowland-283_headlouse-1,,WarihioLowland,283_headlouse,hehté,hehté,h e h t é/e,,Lionnet1985,6,,^h e h t é$,default,,"6 *'atɨ, ""piojo de la cabeza"". - TEP 'a'átɨi; O atte , En áte-; Y 'éte-, MA étte-; Vb hehté, Va ehté, TA té; TR até-."
WarihioHighland-283_headlouse-1,,WarihioHighland,283_headlouse,ehté,ehté,e h t é/e,,Lionnet1985,6,,^e h t é$,default,,"6 *'atɨ, ""piojo de la cabeza"". - TEP 'a'átɨi; O atte , En áte-; Y 'éte-, MA étte-; Vb hehté, Va ehté, TA té; TR até-."
TarahumaraCentral-283_headlouse-1,,TarahumaraCentral,283_headlouse,té,té,t é/e,,Lionnet1985,6,,^t é$,default,,"6 *'atɨ, ""piojo de la cabeza"". - TEP 'a'átɨi; O atte , En áte-; Y 'éte-, MA étte-; Vb hehté, Va ehté, TA té; TR até-."
Tubar-283_headlouse-1,,Tubar,283_headlouse,até-.,até-,a t é/e,,Lionnet1985,6,,^a t é -$,default,,"6 *'atɨ, ""piojo de la cabeza"". - TEP 'a'átɨi; O atte , En áte-; Y 'éte-, MA étte-; Vb hehté, Va ehté, TA té; TR até-."
ProtoSonoran-284_tread-1,,ProtoSonoran,284_tread,*kɨsa,*kɨsa,k ɨ s a,,Lionnet1985,85,,^* k ɨ s a$,default,,"85 *kɨsa, ""pisar"". - ТЕР kɨisa; O ke, kes-, Еn késa-; TA rе-kеsá."
ProtoTepiman-284_tread-1,,ProtoTepiman,284_tread,kɨisa,kɨisa,k ɨi s a,,Lionnet1985,85,,^k ɨi s a$,default,,"85 *kɨsa, ""pisar"". - ТЕР kɨisa; O ke, kes-, Еn késa-; TA rе-kеsá."
Opata-284_tread-1,,Opata,284_tread,ke,ke,k e,,Lionnet1985,85,,^k e$,default,,"85 *kɨsa, ""pisar"". - ТЕР kɨisa; O ke, kes-, Еn késa-; TA rе-kеsá."
Opata-284_tread-2,,Opata,284_tread,kes-,kes-,k e s,,Lionnet1985,85,,^k e s -$,default,,"85 *kɨsa, ""pisar"". - ТЕР kɨisa; O ke, kes-, Еn késa-; TA rе-kеsá."
EudeveNorth-284_tread-1,,EudeveNorth,284_tread,késa-,késa-,k é/e s a,,Lionnet1985,85,,^k és a -$,default,,"85 *kɨsa, ""pisar"". - ТЕР kɨisa; O ke, kes-, Еn késa-; TA rе-kеsá."
TarahumaraCentral-284_tread-1,,TarahumaraCentral,284_tread,re-kesá.,re-kesá,r e + k e s á/a,,Lionnet1985,85,,^r e - k e s á$,default,,"85 *kɨsa, ""pisar"". - ТЕР kɨisa; O ke, kes-, Еn késa-; TA rе-kеsá."
ProtoSonoran-285_feather-1,,ProtoSonoran,285_feather,*masa,*masa,m a s a,,Lionnet1985,139,,^* m a s a$,default,,"139 *masa, ""pluma"". - Y mása, МА mássa-; Vb mа'asá, Va.TA mа'sá, TR masá-r, masá-t."
Yaqui-285_feather-1,,Yaqui,285_feather,mása,mása,m á/a s a,,Lionnet1985,139,,^m á s a$,default,,"139 *masa, ""pluma"". - Y mása, МА mássa-; Vb mа'asá, Va.TA mа'sá, TR masá-r, masá-t."
Mayo-285_feather-1,,Mayo,285_feather,mássa-,mássa-,m á/a ss/sː a,,Lionnet1985,139,,^m á ss a -$,default,,"139 *masa, ""pluma"". - Y mása, МА mássa-; Vb mа'asá, Va.TA mа'sá, TR masá-r, masá-t."
WarihioLowland-285_feather-1,,WarihioLowland,285_feather,ma'asá,ma'asá,m a ʔ a s á/a,,Lionnet1985,139,,^m a 'a s á$,default,,"139 *masa, ""pluma"". - Y mása, МА mássa-; Vb mа'asá, Va.TA mа'sá, TR masá-r, masá-t."
WarihioHighland-285_feather-1,,WarihioHighland,285_feather,ma'sá,ma'sá,m a s á/a,,Lionnet1985,139,,^m a 's á$,default,,"139 *masa, ""pluma"". - Y mása, МА mássa-; Vb mа'asá, Va.TA mа'sá, TR masá-r, masá-t."
TarahumaraCentral-285_feather-1,,TarahumaraCentral,285_feather,ma'sá,ma'sá,m a s á/a,,Lionnet1985,139,,^m a 's á$,default,,"139 *masa, ""pluma"". - Y mása, МА mássa-; Vb mа'asá, Va.TA mа'sá, TR masá-r, masá-t."
Tubar-285_feather-1,,Tubar,285_feather,masá-r,masá-r,m a s á/a + r,,Lionnet1985,139,,^m a s á - r$,default,,"139 *masa, ""pluma"". - Y mása, МА mássa-; Vb mа'asá, Va.TA mа'sá, TR masá-r, masá-t."
Tubar-285_feather-2,,Tubar,285_feather,masá-t.,masá-t,m a s á/a + t,,Lionnet1985,139,,^m a s á - t$,default,,"139 *masa, ""pluma"". - Y mása, МА mássa-; Vb mа'asá, Va.TA mа'sá, TR masá-r, masá-t."
ProtoSonoran-286_beableto-1,,ProtoSonoran,286_beableto,*yumɨ,*yumɨ,y/j u m ɨ,,Lionnet1985,364,,^* yu m ɨ$,default,,"364 *yumɨ, yum-а, ""poder"". - Еn dúmа; Y yúmа, МА yuúmа; Va yumé-bа-, TA umé."
ProtoSonoran-286_beableto-2,,ProtoSonoran,286_beableto,yum-a,yum-a,y/j u m + a,,Lionnet1985,364,,^yu m - a$,default,,"364 *yumɨ, yum-а, ""poder"". - Еn dúmа; Y yúmа, МА yuúmа; Va yumé-bа-, TA umé."
EudeveNorth-286_beableto-1,,EudeveNorth,286_beableto,dúma,dúma,d ú/u m a,,Lionnet1985,364,,^d ú m a$,default,,"364 *yumɨ, yum-а, ""poder"". - Еn dúmа; Y yúmа, МА yuúmа; Va yumé-bа-, TA umé."
Yaqui-286_beableto-1,,Yaqui,286_beableto,yúma,yúma,y/j ú/u m a,,Lionnet1985,364,,^yú m a$,default,,"364 *yumɨ, yum-а, ""poder"". - Еn dúmа; Y yúmа, МА yuúmа; Va yumé-bа-, TA umé."
Mayo-286_beableto-1,,Mayo,286_beableto,yuúma,yuúma,y/j u ú/u m a,,Lionnet1985,364,,^yuú m a$,default,,"364 *yumɨ, yum-а, ""poder"". - Еn dúmа; Y yúmа, МА yuúmа; Va yumé-bа-, TA umé."
WarihioHighland-286_beableto-1,,WarihioHighland,286_beableto,yumé-ba-,yumé-ba-,y/j u m é/e + b a,,Lionnet1985,364,,^yu m é - b a -$,default,,"364 *yumɨ, yum-а, ""poder"". - Еn dúmа; Y yúmа, МА yuúmа; Va yumé-bа-, TA umé."
TarahumaraCentral-286_beableto-1,,TarahumaraCentral,286_beableto,umé.,umé,u m é/e,,Lionnet1985,364,,^u m é$,default,,"364 *yumɨ, yum-а, ""poder"". - Еn dúmа; Y yúmа, МА yuúmа; Va yumé-bа-, TA umé."
ProtoSonoran-287_rot-1,,ProtoSonoran,287_rot,*pika,*pika,p i k a,,Lionnet1985,197,,^* p i k a$,default,,"197 *pika, ""podrirse, podre"". - Р wi'ika-m_""residuo"", PI vikaika_""cosa р.""; O vika , En víka-; MA biíka; Vb pika-, Va piga-, TA biká."
TohonoOdam-287_rot-1,,TohonoOdam,287_rot,wi'ika-m,wi'ika-m,w i ʔ i k a + m,,Lionnet1985,197,,^w i 'i k a - m$,default,residuo,"197 *pika, ""podrirse, podre"". - Р wi'ika-m_""residuo"", PI vikaika_""cosa р.""; O vika , En víka-; MA biíka; Vb pika-, Va piga-, TA biká."
SonoraPimaBajo-287_rot-1,,SonoraPimaBajo,287_rot,vikaika,vikaika,v i k ai k a,,Lionnet1985,197,,^v i k ai k a$,default,cosa p.,"197 *pika, ""podrirse, podre"". - Р wi'ika-m_""residuo"", PI vikaika_""cosa р.""; O vika , En víka-; MA biíka; Vb pika-, Va piga-, TA biká."
Opata-287_rot-1,,Opata,287_rot,vika,vika,v i k a,,Lionnet1985,197,,^v i k a$,default,,"197 *pika, ""podrirse, podre"". - Р wi'ika-m_""residuo"", PI vikaika_""cosa р.""; O vika , En víka-; MA biíka; Vb pika-, Va piga-, TA biká."
EudeveNorth-287_rot-1,,EudeveNorth,287_rot,víka-,víka-,v í/i k a,,Lionnet1985,197,,^v í k a -$,default,,"197 *pika, ""podrirse, podre"". - Р wi'ika-m_""residuo"", PI vikaika_""cosa р.""; O vika , En víka-; MA biíka; Vb pika-, Va piga-, TA biká."
Mayo-287_rot-1,,Mayo,287_rot,biíka,biíka,b i í/i k a,,Lionnet1985,197,,^b ií k a$,default,,"197 *pika, ""podrirse, podre"". - Р wi'ika-m_""residuo"", PI vikaika_""cosa р.""; O vika , En víka-; MA biíka; Vb pika-, Va piga-, TA biká."
WarihioLowland-287_rot-1,,WarihioLowland,287_rot,pika-,pika-,p i k a,,Lionnet1985,197,,^p i k a -$,default,,"197 *pika, ""podrirse, podre"". - Р wi'ika-m_""residuo"", PI vikaika_""cosa р.""; O vika , En víka-; MA biíka; Vb pika-, Va piga-, TA biká."
WarihioHighland-287_rot-1,,WarihioHighland,287_rot,piga-,piga-,p i g a,,Lionnet1985,197,,^p i g a -$,default,,"197 *pika, ""podrirse, podre"". - Р wi'ika-m_""residuo"", PI vikaika_""cosa р.""; O vika , En víka-; MA biíka; Vb pika-, Va piga-, TA biká."
TarahumaraCentral-287_rot-1,,TarahumaraCentral,287_rot,biká.,biká,b i k á/a,,Lionnet1985,197,,^b i k á$,default,,"197 *pika, ""podrirse, podre"". - Р wi'ika-m_""residuo"", PI vikaika_""cosa р.""; O vika , En víka-; MA biíka; Vb pika-, Va piga-, TA biká."
ProtoSonoran-288_makefire-1,,ProtoSonoran,288_makefire,naya,naya,n a y/j a,,Lionnet1985,171,,^n aya$,default,,"171 naya, ""prender lumbre"". - ТЕР naadá; O nah-, En náda-; Y náya, MA náiya; Va nayá-, na'i-, TA na'yá."
ProtoTepiman-288_makefire-1,,ProtoTepiman,288_makefire,naadá,naadá,n a a d á/a,,Lionnet1985,171,,^n aa d á$,default,,"171 naya, ""prender lumbre"". - ТЕР naadá; O nah-, En náda-; Y náya, MA náiya; Va nayá-, na'i-, TA na'yá."
Opata-288_makefire-1,,Opata,288_makefire,nah-,nah-,n a h,,Lionnet1985,171,,^n a h -$,default,,"171 naya, ""prender lumbre"". - ТЕР naadá; O nah-, En náda-; Y náya, MA náiya; Va nayá-, na'i-, TA na'yá."
EudeveNorth-288_makefire-1,,EudeveNorth,288_makefire,náda-,náda-,n á/a d a,,Lionnet1985,171,,^n á d a -$,default,,"171 naya, ""prender lumbre"". - ТЕР naadá; O nah-, En náda-; Y náya, MA náiya; Va nayá-, na'i-, TA na'yá."
Yaqui-288_makefire-1,,Yaqui,288_makefire,náya,náya,n á/a y/j a,,Lionnet1985,171,,^n áya$,default,,"171 naya, ""prender lumbre"". - ТЕР naadá; O nah-, En náda-; Y náya, MA náiya; Va nayá-, na'i-, TA na'yá."
Mayo-288_makefire-1,,Mayo,288_makefire,náiya,náiya,n ái/ai y/j a,,Lionnet1985,171,,^n áiya$,default,,"171 naya, ""prender lumbre"". - ТЕР naadá; O nah-, En náda-; Y náya, MA náiya; Va nayá-, na'i-, TA na'yá."
WarihioHighland-288_makefire-1,,WarihioHighland,288_makefire,nayá-,nayá-,n a y/j á/a,,Lionnet1985,171,,^n ayá -$,default,,"171 naya, ""prender lumbre"". - ТЕР naadá; O nah-, En náda-; Y náya, MA náiya; Va nayá-, na'i-, TA na'yá."
WarihioHighland-288_makefire-2,,WarihioHighland,288_makefire,na'i-,na'i-,n a ʔ i,,Lionnet1985,171,,^n a 'i -$,default,,"171 naya, ""prender lumbre"". - ТЕР naadá; O nah-, En náda-; Y náya, MA náiya; Va nayá-, na'i-, TA na'yá."
TarahumaraCentral-288_makefire-1,,TarahumaraCentral,288_makefire,na'yá.,na'yá,n a y/j á/a,,Lionnet1985,171,,^n a 'yá$,default,,"171 naya, ""prender lumbre"". - ТЕР naadá; O nah-, En náda-; Y náya, MA náiya; Va nayá-, na'i-, TA na'yá."
ProtoSonoran-289_flea-1,,ProtoSonoran,289_flea,*tɨpu,*tɨpu,t ɨ p u,,Lionnet1985,298,,^* t ɨ p u$,default,,"298 *tɨрu, ""pulga"". - O teppu, Еn tepú; Y téput, МА tépput; Vb.Va tepuhcí, TA ripucí; TR tipú-t."
Opata-289_flea-1,,Opata,289_flea,teppu,teppu,t e pp/pː u,,Lionnet1985,298,,^t e pp u$,default,,"298 *tɨрu, ""pulga"". - O teppu, Еn tepú; Y téput, МА tépput; Vb.Va tepuhcí, TA ripucí; TR tipú-t."
EudeveNorth-289_flea-1,,EudeveNorth,289_flea,tepú,tepú,t e p ú/u,,Lionnet1985,298,,^t e p ú$,default,,"298 *tɨрu, ""pulga"". - O teppu, Еn tepú; Y téput, МА tépput; Vb.Va tepuhcí, TA ripucí; TR tipú-t."
Yaqui-289_flea-1,,Yaqui,289_flea,téput,téput,t é/e p u t,,Lionnet1985,298,,^t é p u t$,default,,"298 *tɨрu, ""pulga"". - O teppu, Еn tepú; Y téput, МА tépput; Vb.Va tepuhcí, TA ripucí; TR tipú-t."
Mayo-289_flea-1,,Mayo,289_flea,tépput,tépput,t é/e pp/pː u t,,Lionnet1985,298,,^t é pp u t$,default,,"298 *tɨрu, ""pulga"". - O teppu, Еn tepú; Y téput, МА tépput; Vb.Va tepuhcí, TA ripucí; TR tipú-t."
WarihioLowland-289_flea-1,,WarihioLowland,289_flea,tepuhcí,tepuhcí,t e p u h ts í/i,,Lionnet1985,298,,^t e p u h c í$,default,,"298 *tɨрu, ""pulga"". - O teppu, Еn tepú; Y téput, МА tépput; Vb.Va tepuhcí, TA ripucí; TR tipú-t."
WarihioHighland-289_flea-1,,WarihioHighland,289_flea,tepuhcí,tepuhcí,t e p u h ts í/i,,Lionnet1985,298,,^t e p u h c í$,default,,"298 *tɨрu, ""pulga"". - O teppu, Еn tepú; Y téput, МА tépput; Vb.Va tepuhcí, TA ripucí; TR tipú-t."
TarahumaraCentral-289_flea-1,,TarahumaraCentral,289_flea,ripucí,ripucí,r i p u ts í/i,,Lionnet1985,298,,^r i p u c í$,default,,"298 *tɨрu, ""pulga"". - O teppu, Еn tepú; Y téput, МА tépput; Vb.Va tepuhcí, TA ripucí; TR tipú-t."
Tubar-289_flea-1,,Tubar,289_flea,tipú-t.,tipú-t,t i p ú/u + t,,Lionnet1985,298,,^t i p ú - t$,default,,"298 *tɨрu, ""pulga"". - O teppu, Еn tepú; Y téput, МА tépput; Vb.Va tepuhcí, TA ripucí; TR tipú-t."
ProtoSonoran-290_tip-1,,ProtoSonoran,290_tip,*cup,*cup,ts u p,,Lionnet1985,48,,^* c u p$,default,,"48 *сuр, ""рuntа"". - O -сuрра-; Y сúре, МА сúрре_""terminarse еn punta""; Va cuhpá, TA сuрá."
Opata-290_tip-1,,Opata,290_tip,-cuppa-,-cuppa-,ts u pp/pː a,,Lionnet1985,48,,^- c u pp a -$,default,,"48 *сuр, ""рuntа"". - O -сuрра-; Y сúре, МА сúрре_""terminarse еn punta""; Va cuhpá, TA сuрá."
Yaqui-290_tip-1,,Yaqui,290_tip,cúpe,cúpe,ts ú/u p e,,Lionnet1985,48,,^c ú p e$,default,,"48 *сuр, ""рuntа"". - O -сuрра-; Y сúре, МА сúрре_""terminarse еn punta""; Va cuhpá, TA сuрá."
Mayo-290_tip-1,,Mayo,290_tip,cúppe,cúppe,ts ú/u pp/pː e,,Lionnet1985,48,,^c ú pp e$,default,terminarse en punta,"48 *сuр, ""рuntа"". - O -сuрра-; Y сúре, МА сúрре_""terminarse еn punta""; Va cuhpá, TA сuрá."
WarihioHighland-290_tip-1,,WarihioHighland,290_tip,cuhpá,cuhpá,ts u h p á/a,,Lionnet1985,48,,^c u h p á$,default,,"48 *сuр, ""рuntа"". - O -сuрра-; Y сúре, МА сúрре_""terminarse еn punta""; Va cuhpá, TA сuрá."
TarahumaraCentral-290_tip-1,,TarahumaraCentral,290_tip,cupá.,cupá,ts u p á/a,,Lionnet1985,48,,^c u p á$,default,,"48 *сuр, ""рuntа"". - O -сuрра-; Y сúре, МА сúрре_""terminarse еn punta""; Va cuhpá, TA сuрá."
ProtoSonoran-259_bird-1,,ProtoSonoran,259_bird,*curu,*curu,ts u r u,,Lionnet1985,49,,^* c u r u$,default,,"49 *сuru, ""pájaro"". - Y cólloi, МА córoi_""carpintero""; Vb curugí_""cenzontle"", Va сu'rukí, TA curugí."
Yaqui-259_bird-1,,Yaqui,259_bird,cólloi,cólloi,ts ó/o ll/lː oi,,Lionnet1985,49,,^c ó ll oi$,default,,"49 *сuru, ""pájaro"". - Y cólloi, МА córoi_""carpintero""; Vb curugí_""cenzontle"", Va сu'rukí, TA curugí."
Mayo-259_bird-1,,Mayo,259_bird,córoi,córoi,ts ó/o r oi,,Lionnet1985,49,,^c ó r oi$,default,carpintero,"49 *сuru, ""pájaro"". - Y cólloi, МА córoi_""carpintero""; Vb curugí_""cenzontle"", Va сu'rukí, TA curugí."
